id,mural_title,school_name,borough,neighborhood,lat,lng,year,artist_names,students_involved,image_url,detail_url
148,Fannie Lou Hamer Middle School Values,Fannie Lou Hamer Middle School,Bronx,Crotona Park,40.8312555,-73.8866072,2024,"Queen Andrea, Gloria Zapata",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/dreams-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/lead-with-love/
149,Fannie Lou Hamer Middle School Values,Fannie Lou Hamer Middle School,Bronx,Crotona Park,40.8312555,-73.8866072,2024,"Queen Andrea, Gloria Zapata",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/dreams-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/chase-dreams/
150,Fannie Lou Hamer Middle School Values,Fannie Lou Hamer Middle School,Bronx,Crotona Park,40.8312555,-73.8866072,2024,"Queen Andrea, Gloria Zapata",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/dreams-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/you-matter/
151,PS 60: Extreme Makeover Phase 2,PS 60 The Alice Austin School,Staten Island,Bulls Head,40.6104977,-74.1623398,2024,"Danielle Mastrion, Jodi Dareal, Josue Mendez, Marissa Molina, Andrea Amanda, Ashley Crawford, John Exit, Kel5, Kenneth Tooley, May Bukowski, Queen Harris, Shawn McArthur",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/PS60-Mendez-2024-feature.jpeg?fit=1920%2C1079&ssl=1,https://www.thrivecollective.org/portfolio/ps60-stream/
152,PS 60: Extreme Makeover Phase 2,PS 60 The Alice Austin School,Staten Island,Bulls Head,40.6104977,-74.1623398,2024,"Danielle Mastrion, Jodi Dareal, Josue Mendez, Marissa Molina, Andrea Amanda, Ashley Crawford, John Exit, Kel5, Kenneth Tooley, May Bukowski, Queen Harris, Shawn McArthur",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/PS60-Mastrion-banner.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/ps60-nyc/
153,PS 60: Extreme Makeover Phase 2,PS 60 The Alice Austin School,Staten Island,Bulls Head,40.6104977,-74.1623398,2024,"Danielle Mastrion, Jodi Dareal, Josue Mendez, Marissa Molina, Andrea Amanda, Ashley Crawford, John Exit, Kel5, Kenneth Tooley, May Bukowski, Queen Harris, Shawn McArthur",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/PS60-Dareal-feature1.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/little-artists/
154,PS 60: Extreme Makeover Phase 2,PS 60 The Alice Austin School,Staten Island,Bulls Head,40.6104977,-74.1623398,2024,"Danielle Mastrion, Jodi Dareal, Josue Mendez, Marissa Molina, Andrea Amanda, Ashley Crawford, John Exit, Kel5, Kenneth Tooley, May Bukowski, Queen Harris, Shawn McArthur",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/leaders-feature.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/little-leaders/
155,P.S. 89Q: Food Party,P.S. 89Q,Queens,Elmhurst,40.7459693,-73.8798869,2024,"Michela Muserra, Christopher Gonzalez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps89-food-party-banner6.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/food-party/
156,JDHS: The John Dewey Student Is ...,John Dewey High School,Brooklyn,Gravesend,40.5873209,-73.9824892,2024,"Marissa Molina, Christine DiPasquale",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/jdhs-banner.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/jdhs-student/
157,PS/MS 7M: We Rise Together,PS/MS 7M,Manhattan,East Harlem,40.7957399,-73.9389213,2024,Andre Trenier,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/01/ps7m-library-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/rise-together/
158,PS 60: Extreme Makeover Phase 2,PS 60 The Alice Austin School,Staten Island,Bulls Head,40.6104977,-74.1623398,2024,"Danielle Mastrion, Cramcept, Mona Oman, Josue Mendez, Pelumi Ayeni, Jodi Dareal, John Exit, Outersource",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/ps60-exit-flowers-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/ps60-harbor/
159,PS 60: Extreme Makeover Phase 2,PS 60 The Alice Austin School,Staten Island,Bulls Head,40.6104977,-74.1623398,2024,"Danielle Mastrion, Cramcept, Mona Oman, Josue Mendez, Pelumi Ayeni, Jodi Dareal, John Exit, Outersource",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/ps60-exit-flowers-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/ps60-garden/
160,PS 188 x Brooklyn Nets x NYCHA Gravesend: The Brooklyn Way,PS 188,Brooklyn,Coney Island,40.5770285,-74.0005377,2024,"Peach Tao, Chris Gonzalez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/gravesend-scaled.jpg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/ps188-the-brooklyn-way/
161,FDR High School: The Foundations of Science,FDR High School,Brooklyn,Mapleton,40.6212759,-73.9825528,2024,"Kristy McCarthy, Yukiko Izumi","Daniel, Alexa",https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/foundations-feature.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/foundations/
162,"FDR High School: The Universe, the Elements, and the Cougar",FDR High School,Brooklyn,Mapleton,40.6212759,-73.9825528,2024,"Kristy McCarthy, Yukiko Izumi","Daniel, Alexa",https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/cougar-feature-e1725899771316.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/cougar/
163,Queens Preparatory Academy: The Most Powerful Weapon,Queens Preparatory Academy,Queens,Rochdale,40.6676524,-73.7574605,2024,"Ashley Crawford, Wale Ayeni, Kenneth Tooley, Marissa Molina, Pelumi Ayeni",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/qpa-banner.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/powerful-weapon/
164,Aiken Street Joy,Aiken Street Playground,,Oliver,40.7697567,-73.9493372,2024,Christian Penn,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/11/slider3-feature.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/aiken-street-joy/
165,ACS Crossroad: Knowledge is Power,Crossroad Juvenile Facility,Brooklyn,Brownsville,40.6707819,-73.9128327,2024,"Marissa Molina, Kenneth Tooley, Wale Ayeni",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/01/crossroad-feature.jpeg?fit=1920%2C1253&ssl=1,https://www.thrivecollective.org/portfolio/knowledge/
166,ACS Horizon: Growth,Horizon Juvenile Facility,Bronx,Melrose,40.8154799,-73.9141265,2024,"Marissa Molina, Lola Lovenotes",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/01/horizon-feature.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/horizon-growth/
167,PS 197K: Path of Learning,PS 197K,Brooklyn,Midwood,40.6125705,-73.9516447,2024,Michela Muserra,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps197k_banner-9119.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/path-of-learning/
168,Park East High School: Rhythms of 105,Park East High School,Manhattan,El Barrio,40.7902049,-73.9441678,2024,May Bukowski,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/park-east-banner.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/rhythms/
169,Park East High School: Rhythms of 105,Park East High School,Manhattan,El Barrio,40.7902049,-73.9441678,2024,May Bukowski,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/park-east-banner.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/rhythms-of-105/
170,IS 117X: Embrace,IS 117X,Bronx,Mount Hope,40.8485937,-73.9086469,2024,Pips,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/10/IS117-Embrace-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/embrace/
171,PS 182Q: Garden of Love 2.0,PS 182Q,Queens,Jamaica,40.7066992,-73.8032616,2023,"Peach Tao, Miri Banana",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/182-feature-e1725396749331.jpeg?fit=1920%2C967&ssl=1,https://www.thrivecollective.org/portfolio/garden-of-love-2/
172,MS 132M: Breathe,PS 132M,Manhattan,Washington Heights,40.8417082,-73.9393554,2024,"Toofly, Joshua Gabriel, Loretoh Art",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps132-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/ps132-breathe/
173,PS 145K: Leadership through Engineering,PS 145K,Brooklyn,Bushwick,40.701477,-73.932398,2024,"Yazmeen Collazo, Ayana Ayo",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/ps145-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/engineering/
174,MS 484K: Beautiful,MS 484K,Brooklyn,Crown Heights,40.6728542,-73.9197565,2024,"Toofly, Ayana Ayo, Lola Lovenotes, Tierra",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ms484-banner5.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/beautiful/
175,PS 94X: Pride,PS 94X,Bronx,Norwood,40.880542,-73.875432,2024,Andre Trenier,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/ps94-pride-feature2.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/pride/
176,Hyde Leadership Charter School: Hyde Heroes on the Road to Success,Hyde Leadership Charter School,Brooklyn,East New York,40.6649984,-73.8907414,2024,"Ashley Crawford, Sydney Tirado, Andrea Amanda, Kenneth Tooley, Pelumi Ayeni, Yukiko Izumi, Will DeNatale, Peter Yi",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/hyde-feature.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/hyde-heroes/
177,PS 185K: See Yourself in the Story,PS 185,Brooklyn,Bay Ridge,40.6236642,-74.0336692,2018,"Andrea Amanda, Michela Mussera, Kristen Leung",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/ps185-feature2-e1725922300951.jpeg?fit=1920%2C1124&ssl=1,https://www.thrivecollective.org/portfolio/ps185-restoration/
178,PS 50Q: The Beginning of PS 50 Stars,PS 50Q,Queens,Jamaica,40.695091,-73.8071199,2024,"Plushie, Chey Nelson, Colleen Kong Savage, Pips",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/ps50q-banner.jpeg?fit=2400%2C1350&ssl=1,https://www.thrivecollective.org/portfolio/rising-stars/
179,P.S 212 Has the Best Koalities,P.S 212 The Lady Deborah Moody School,Brooklyn,Gravesend,40.5874235,-73.985688,2024,Pelumi Ayeni,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps212-feature-e1726540902991.jpeg?fit=1920%2C1334&ssl=1,https://www.thrivecollective.org/portfolio/ps212-koalities/
180,Amazin' Mets Foundation x CS 111Q: So Amazin',CS 111,Queens,Queensbridge,40.7556711,-73.9456723,2024,"Michela ""Miki Mu"" Muserra, Chey Nelson",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/so-amazin-header.jpeg?fit=2000%2C924&ssl=1,https://www.thrivecollective.org/portfolio/so-amazin-cs111/
181,Little Lambs: Community Preschool,Little Lambs Community Preschool,San Diego,National City,32.753507,-117.090388,2024,Diana Orozco,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/little-lamb-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/little-lambs/
182,Welcome to Leadership & Public Service High School,Leadership & Public Service High School,Manhattan,Financial District,40.708964,-74.012482,2024,"Kristy McCarthy, Pelumi Ayeni",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/leadership-feature.jpeg?fit=1920%2C864&ssl=1,https://www.thrivecollective.org/portfolio/leadership-hs/
183,PS 288K: Bloom Together,PS 288K,Brooklyn,Coney Island,40.574296,-73.992094,2024,"Will DeNatale, Emily Gooden, Sydney Tirado",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/10/ps288k-2024-banner.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/bloom-together/
184,"Peace in the Park, Vol 2",PS 78,Staten Island,Stapleton,40.6221611,-74.078991,2024,Riiisa Boogie,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/greater-together-feature-scaled.jpg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/peace-in-the-park-boogie/
185,"Peace in the Park, Vol 2",PS 78,Staten Island,Stapleton,40.6221611,-74.078991,2024,"Michela ""Miki Mu"" Muserra",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/love-is-power-feature-scaled.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/peace-in-the-park-miki/
186,"Peace in the Park, Vol 2",PS 78,Staten Island,Stapleton,40.6221611,-74.078991,2024,Dylan Giangrande,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/unity-feature.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/peace-in-the-park-unity/
187,"Peace in the Park, Vol 2",PS 78,Staten Island,Stapleton,40.6221611,-74.078991,2024,Jodi Dareal,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/ps78-feature-scaled.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/peace-in-the-park-ps78/
188,PS 78SI: We Care,PS 78,Staten Island,Stapleton,40.6221611,-74.078991,2024,"Lina Montoya, Mona Oman",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/we-care-banner-scaled.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/we-care/
189,Kings Plaza: Brooklyn,Kings Plaza Mall,Brooklyn,Mill Basin,40.6097032,-73.9198354,2024,Cramcept,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/kings-plaza-cramcept-scaled.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/kings-plaza/
190,Frank McCourt HS: Inspire Growth Daily,Frank McCourt High School,Manhattan,Upper West Side,40.785861,-73.9745414,2024,Nico Collazo,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/mccourt-feature.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/inspire-growth/
192,PS 83X: My Librarian is ...,PS 83X,Bronx,Morris Park,40.8492587,-73.8588611,2024,"Laura Alvarez, Ayana Ayo, Kenneth Tooley",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/feature-camel.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/camel/
193,PS 83X: My Librarian is ...,PS 83X,Bronx,Morris Park,40.8492587,-73.8588611,2024,"Laura Alvarez, Ayana Ayo, Kenneth Tooley",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/10/ps83x-camel-feature.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/elephant/
194,PS 83X: My Librarian is ...,PS 83X,Bronx,Morris Park,40.8492587,-73.8588611,2024,"Laura Alvarez, Ayana Ayo, Kenneth Tooley",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/feature-donkey-e1727907336182.jpeg?fit=1920%2C1178&ssl=1,https://www.thrivecollective.org/portfolio/donkey/
195,PS 83X: My Librarian is ...,PS 83X,Bronx,Morris Park,40.8492587,-73.8588611,2024,"Laura Alvarez, Ayana Ayo, Kenneth Tooley",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/feature-book-e1727907479962.jpeg?fit=1920%2C1228&ssl=1,https://www.thrivecollective.org/portfolio/boat-captain/
196,PS 83X: My Librarian is ...,PS 83X,Bronx,Morris Park,40.8492587,-73.8588611,2024,"Laura Alvarez, Ayana Ayo, Kenneth Tooley",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/feature-home.jpeg?fit=1920%2C1440&ssl=1,https://www.thrivecollective.org/portfolio/librarian/
197,PS/MS 83X: My Librarian is ...,PS 83X,Bronx,Morris Park,40.8492587,-73.8588611,2024,"Laura Alvarez, Ayana Ayo, Kenneth Tooley",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/feature-bicycle.jpeg?fit=1920%2C1440&ssl=1,https://www.thrivecollective.org/portfolio/library-bike/
198,Corona Arts & Sciences Academy: Celebrate,Corona Arts & Sciences Academy,Queens,North Corona,40.7459311,-73.8650938,2024,"Vanesa Álvarez Díaz, Chris Gonzalez, Yukiko Izumi",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/casa-banner.jpeg?fit=2400%2C1109&ssl=1,https://www.thrivecollective.org/portfolio/casa-celebrate/
199,BedStuy NeON: The Rhythm of Bed Stuy,,Brooklyn,Bed Stuy,40.6872176,-73.9417735,2024,Nico Collazo,"Marissa Molina, Wale Ayeni",https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/06/neon-feature.jpeg?fit=1920%2C1372&ssl=1,https://www.thrivecollective.org/portfolio/rhythm-bedstuy/
200,PS 20: STREAM / Serenity Series (1 of 4),PS 20,Staten Island,Port Richmond,40.636739,-74.1325758,2024,Josue Mendez,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps20_banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/ps20-stream/
201,PS 20: Serenity / Serenity Series (1 of 4),PS 20,Staten Island,Port Richmond,40.636739,-74.1325758,2024,Josue Mendez,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps20_banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/ps20-serenity/
202,PS 20: Meditation / Serenity Series (1 of 4),PS 20,Staten Island,Port Richmond,40.636739,-74.1325758,2024,Josue Mendez,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps20_banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/meditation/
203,PS 20: Harbor / Serenity Series (1 of 4),PS 20,Staten Island,Port Richmond,40.636739,-74.1325758,2024,Josue Mendez,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps20_banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/harbor/
204,PS 44: Healthy Living Series (1 of 3),PS 44,Staten Island,Mariners Harbor,40.631621,-74.156757,2024,Jodi Dareal,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps44-healthy-living-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/healthy-living/
205,PS 44: Watch Me Soar / Healthy Living Series (1 of 3),PS 44,Staten Island,Mariners Harbor,40.631621,-74.156757,2024,Jodi Dareal,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps44-healthy-living-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/watch-me-soar/
206,PS 44: Welcome / Healthy Living Series (1 of 3),PS 44,Staten Island,Mariners Harbor,40.631621,-74.156757,2024,Jodi Dareal,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps44-healthy-living-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/ps44-welcome/
207,Art of Healing Harlem: Love Heals,,Manhattan,Harlem,40.8051488,-73.9452632,2024,"Lola Lovenotes, May Bukowski, Christine DiPasquale, Amber Smalls",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/AOH24-love-heals-feature-e1725485582404.jpeg?fit=1920%2C915&ssl=1,https://www.thrivecollective.org/portfolio/love-heals/
208,Art of Healing Harlem: Breathe,,Manhattan,Harlem,40.8051488,-73.9452632,2024,"Lola Lovenotes, May Bukowski, Christine DiPasquale, Amber Smalls",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/AOH24-breathe-feature.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/breathe/
209,PS/IS 226K: Safe Sanctuary,PS/IS 226K,Brooklyn,Mapleton,40.6151804,-73.9769882,2024,"Kadeem Phillip, Wale Ayeni, May Bukowski, Marissa Molina, Pelumi Ayeni",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/artists.jpg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/sanctuary/
210,PS 279X: Welcome to PS 279,"PS 279 Capitain Manuel Rivera, Jr.",Bronx,Fordham Heights,40.8546937,-73.905063,2024,"Lola Lovenotes, Sydney Tirado, Miri Banana",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/7habits-ribbon2.jpeg?fit=1920%2C1081&ssl=1,https://www.thrivecollective.org/portfolio/ps279-welcome/
211,PS 279X: Seven Habits to Success,"PS 279 Capitain Manuel Rivera, Jr.",Bronx,Fordham Heights,40.8546937,-73.905063,2024,"Lola Lovenotes, Sydney Tirado",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/7habits-banner.jpeg?fit=2400%2C1530&ssl=1,https://www.thrivecollective.org/portfolio/ps279-seven-habits/
212,PS 18K: Be a Star,PS 18K,Brooklyn,Williamsburg,40.7107342,-73.9470305,2024,"Vanesa Álvarez Díaz, Plushie, Yukiko Izumi",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/star-banner6-e1725988583457.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/be-a-star/
213,PS 18K: Attendance Stars,PS 18K,Brooklyn,Williamsburg,40.7107342,-73.9470305,2024,"Vanesa Álvarez Díaz, Yukiko Izumi, Ashley Crawford",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2025/08/mccourt-feature.jpeg?resize=560%2C560&ssl=1,https://www.thrivecollective.org/portfolio/attendance-stars/
214,Marie Curie HS: 20 Years & Counting,Marie Curie High School,Bronx,Kingsbridge Heights,40.8756121,-73.9017235,2024,"Lola Lovenotes, Kenneth Tooley, Miri Banana, Merari Hernandez, Cas Savage",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/marie-curie-banner2.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/understanding/
215,Marie Curie HS: 20 Years & Counting,Marie Curie High School,Bronx,Kingsbridge Heights,40.8756121,-73.9017235,2024,"Lola Lovenotes, Kenneth Tooley, Miri Banana, Merari Hernandez, Cas Savage",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/marie-curie-banner2.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/bienvenidos/
216,PS/MS 42Q: Imagine Unlimited Potential,PS/MS 42Q,Queens,Arverne,40.5948814,-73.7953498,2024,"Kadeem Phillip, Christine DiPasquale, Marissa Molina, Chris Gonzalez, Colleen Kong-Savage, Amber Smalls",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/psms42-banner.jpeg?fit=1920%2C1080&ssl=1,https://www.thrivecollective.org/portfolio/unlimited-potential/
217,PS/MS 183Q: The Wonders of Summer,PS/MS 183Q,Queens,Arverne,40.5892142,-73.8060291,2024,"Kadeem Phillip, Christine DiPasquale, Marissa Molina, Pelumi Ayeni, Merari Hernandez",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/183-banner.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/wonders-of-summer/
218,IS 27: Doors to Success,IS 27,Staten Island,West Brighton,40.6284062,-74.1176946,2024,Josue Mendez,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/is27-doors-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/doors-to-success/
219,IS 27: West Brighton Pride,IS 27,Staten Island,West Brighton,40.6284062,-74.1176946,2024,Josue Mendez,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/is27-doors-banner.jpeg?resize=1170%2C658&ssl=1,https://www.thrivecollective.org/portfolio/west-brighton-pride/
220,Lower Manhattan Arts Academy: LOMA Energy,Lower Manhattan Academy of Arts High School,Manhattan,Lower East Side,40.715033,-73.9842724,2024,Ashley Crawford,"Sydney Tirado, Pelumi Ayeni, Joshua Gabriel, Andrea Amanda, Colleen Kong Savage",https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/08/loma-banner2.jpeg?fit=1920%2C889&ssl=1,https://www.thrivecollective.org/portfolio/loma-energy/
221,HeART Beat 2024: Play,,Queens,South Jamaica,40.6841206,-73.7704912,2024,Michela Muserra,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/heartbeat-miki-feature.jpeg?fit=1920%2C1440&ssl=1,https://www.thrivecollective.org/portfolio/heart-beat-play/
222,PS 74: Affirmation Murals,PS 74,Staten Island,St. George,40.6388043,-74.0796014,2024,Mona Oman,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/emoji.jpeg?fit=1790%2C1432&ssl=1,https://www.thrivecollective.org/portfolio/emoji/
223,PS 74: Affirmation Murals,PS 74,Staten Island,St. George,40.6388043,-74.0796014,2023,Mona Oman,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/you-got-this.jpeg?fit=1920%2C1536&ssl=1,https://www.thrivecollective.org/portfolio/you-got-this/
224,PS 74: Affirmation Murals,PS 74,Staten Island,St. George,40.6388043,-74.0796014,2023,Mona Oman,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/story.jpeg?fit=1880%2C1504&ssl=1,https://www.thrivecollective.org/portfolio/our-story/
225,"AACC Bronx Museum 2024: Peace, Love & Happiness",,Bronx,,40.8447819,-73.8648268,2025,Pips,,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/aacc-bronx-banner.jpeg?fit=2400%2C1204&ssl=1,https://www.thrivecollective.org/portfolio/bronx-museum/
226,HeART Beat 2024: Peace & Love,,Queens,South Jamaica,40.6841206,-73.7704912,2024,"Chey Nelson, Colleen Kong-Savage",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/love-square.jpeg?fit=1200%2C1146&ssl=1,https://www.thrivecollective.org/portfolio/heart-beat-love/
227,HeART Beat 2024: Peace & Love,,Queens,South Jamaica,40.6841206,-73.7704912,2024,"Chey Nelson, Colleen Kong-Savage",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/07/peace-square.jpeg?fit=1200%2C1149&ssl=1,https://www.thrivecollective.org/portfolio/heart-beat-peace/
228,PS 171Q: Model for our Future,PS 171Q,Queens,Astoria,40.7709117,-73.9290833,2024,"Chey Nelson, Miri Banana, Collen Kong Savage",,https://i0.wp.com/www.thrivecollective.org/wp-content/uploads/2024/09/ps171-feature.jpeg?fit=1920%2C887&ssl=1,https://www.thrivecollective.org/portfolio/model-future/
